,Tensao,Ruido,sRuido,Violeta_20,sVioleta_20,Violeta_40,sVioleta_40,Violeta_60,sVioleta_60,Violeta_80,sVioleta_80,Violeta_100,sVioleta_100,Azul_20,sAzul_20,Azul_40,sAzul_40,Azul_60,sAzul_60,Azul_80,sAzul_80,Azul_100,sAzul_100,Verde_20,sVerde_20,Verde_40,sVerde_40,Verde_60,sVerde_60,Verde_80,sVerde_80,Verde_100,sVerde_100,Laranja_20,sLaranja_20,Laranja_40,sLaranja_40,Laranja_60,sLaranja_60,Laranja_80,sLaranja_80,Laranja_100,sLaranja_100,Vermelho_20,sVermelho_20,Vermelho_40,sVermelho_40,Vermelho_60,sVermelho_60,Vermelho_80,sVermelho_80,Vermelho_100,sVermelho_100
66,-1.7,-7.642500000000001e-12,1.7144299193020408e-13,1.4731920999999998e-10,1.2011706072369573e-12,3.166826e-10,1.977148553194726e-12,3.708409499999999e-10,2.799313695685069e-12,3.9883426e-10,3.0031908940392036e-12,4.014112111111111e-10,1.6517461899755538e-12,1.5690857000000002e-10,3.1304691400507382e-12,9.1141813e-11,4.615986308595605e-12,1.48582799e-11,3.0522630021058026e-12,-1.1989510999999998e-10,1.4328611866785972e-12,-2.0752463000000002e-10,2.078532178584205e-12,1.6128231e-10,2.110689971239263e-12,3.12862e-10,1.5148355577421602e-12,3.5953484000000005e-10,3.681951391618308e-12,3.8466651000000004e-10,2.4982777057184846e-12,3.9151923e-10,1.7167471563424818e-12,4.1451597999999996e-10,7.383069984441433e-12,3.4865853999999997e-10,3.193509194043445e-12,3.3999983000000003e-10,2.0517930214838917e-12,3.3319149e-10,1.3259442094183299e-12,3.3395806e-10,1.9152405857332906e-12,4.4984055999999993e-10,8.674884480247562e-12,3.9547206e-10,2.161202113926415e-12,3.775771099999999e-10,2.853372487231558e-12,2.3544045e-10,7.262295403455437e-12,2.4900694e-10,1.862807915068005e-12
67,-1.65,-6.835363999999998e-12,1.5632682106932258e-13,1.8455388999999998e-10,1.6102309893583586e-12,4.0935675999999996e-10,2.1024883251138416e-12,4.837129900000001e-10,3.916759102917868e-12,5.2717057e-10,3.384951107831539e-12,5.40876e-10,2.0635529876620266e-12,1.9380906e-10,2.9576005875777067e-12,1.5408632000000003e-10,4.1152393333754e-12,8.4258506e-11,2.931169157816109e-12,-4.2076196e-11,2.1427791315089847e-12,-1.2741624e-10,1.8233923242791154e-12,1.8452724e-10,2.306959862728436e-12,3.4923178999999995e-10,1.4838076212535087e-12,4.004971e-10,3.566063578681682e-12,4.3149861999999996e-10,2.3773046829045697e-12,4.4121197e-10,1.9058149355092153e-12,4.248722999999999e-10,7.59512626199196e-12,3.61822e-10,3.219632539343579e-12,3.5336491e-10,1.7322965728448488e-12,3.4854238e-10,1.1164408577081018e-12,3.4862616e-10,1.912879296463839e-12,4.584410000000001e-10,8.888018567509859e-12,4.0478548000000003e-10,2.305293272700894e-12,3.8735507999999995e-10,2.8078768171271338e-12,2.6326178000000005e-10,9.056369628320167e-12,2.5674143e-10,3.981095576522873e-12
68,-1.6,-5.9275648e-12,1.0189844919936712e-13,2.255974e-10,1.3962864265615418e-12,5.127176600000001e-10,2.4112166473463133e-12,6.0828969e-10,3.3355662862383666e-12,6.7219709e-10,3.8267784161733264e-12,6.990445999999999e-10,2.1931781350359977e-12,2.3393584e-10,2.7737337409780363e-12,2.2459839999999999e-10,4.00697231704937e-12,1.620197e-10,2.603049239180849e-12,4.720670200000001e-11,2.6575220894501705e-12,-3.3234483999999995e-11,1.6630153787600396e-12,2.0881902e-10,2.223712169449995e-12,3.868927700000001e-10,1.8238551597673518e-12,4.424914799999999e-10,3.279502178709442e-12,4.7970164e-10,2.611001879018854e-12,4.920412599999999e-10,1.601839863357131e-12,4.338228399999999e-10,7.444656029638975e-12,3.7561964000000004e-10,3.419714856481457e-12,3.672803e-10,1.8518756547349505e-12,3.6331226e-10,1.2555618188046341e-12,3.6299064000000006e-10,1.8949743585178157e-12,4.6613424e-10,8.582971308401302e-12,4.1537066000000003e-10,2.5745466200556578e-12,3.9673822000000005e-10,2.882641310909146e-12,2.6018858000000004e-10,5.206525143064231e-12,2.6951309000000005e-10,3.858624275371987e-12
69,-1.55,-4.7230802e-12,5.945083967225358e-14,2.7099669000000004e-10,1.5814716721743687e-12,6.310665600000001e-10,2.7565062760385655e-12,7.5233029e-10,4.163587811622325e-12,8.382183600000001e-10,4.297998986347022e-12,8.802853777777777e-10,2.321882663452121e-12,2.7883036000000006e-10,2.7335517600806486e-12,3.0521700999999997e-10,4.250106524816762e-12,2.5387197e-10,2.7434473746018907e-12,1.5037928e-10,2.4408188582031237e-12,7.8789459e-11,1.869481397899133e-12,2.3325991e-10,2.2221041951470234e-12,4.2519435e-10,1.6649421248950373e-12,4.8732769e-10,3.2339823292791806e-12,5.3046035e-10,2.9384734842856796e-12,5.4718476e-10,1.6960360280489298e-12,4.4444929e-10,7.46596881029448e-12,3.8874679e-10,3.5300067306295586e-12,3.8176849999999995e-10,2.1077068001977865e-12,3.7749741e-10,1.194656869770563e-12,3.7856874000000004e-10,1.6254980093005332e-12,4.7483891e-10,8.561039305148062e-12,4.2520069999999995e-10,2.583827337884637e-12,4.0563057e-10,3.0859242145927656e-12,2.7049332e-10,6.606913390393429e-12,2.8088121000000003e-10,3.1989962716280207e-12
70,-1.5,-3.4025321999999997e-12,1.1517947151726298e-13,3.2209912000000007e-10,1.617641987387815e-12,7.701771000000001e-10,3.5332208152902133e-12,9.2088375e-10,5.195693406298144e-12,1.0334241e-09,5.01637505067154e-12,1.0928990000000003e-09,2.2852210493614158e-12,3.3136678000000004e-10,2.8579828765687185e-12,3.9747832e-10,4.388864853895595e-12,3.6285518999999995e-10,2.7139285262677786e-12,2.7571040999999994e-10,1.7768891223962158e-12,2.1561881e-10,1.6236877615754811e-12,2.590225e-10,2.2271777801513732e-12,4.6523054e-10,1.5024822893598423e-12,5.3519165e-10,2.9845947934099856e-12,5.8435507e-10,2.8174745692215246e-12,6.0372886e-10,1.9060369668608187e-12,4.5702357999999996e-10,7.51628187066983e-12,4.012961e-10,3.3109398008420488e-12,3.969315e-10,2.0450658509691042e-12,3.9195094e-10,1.4519721153796295e-12,3.9324890999999996e-10,1.7642381952247836e-12,4.8434945e-10,8.420387375700123e-12,4.3452314999999993e-10,2.5811428585512285e-12,4.1465872999999997e-10,3.2622471110892266e-12,2.9137937e-10,3.0412938964213926e-12,2.9371032000000004e-10,2.7985376433701976e-12
71,-1.45,-2.6040192e-12,1.256374554212079e-13,3.8280654000000004e-10,1.4611075851695495e-12,9.3907384e-10,4.222013054366365e-12,1.1257457e-09,5.661273930927571e-12,1.2704749e-09,6.165189887505483e-12,1.3503225555555554e-09,3.15757249977858e-12,3.9113056e-10,3.242797399289695e-12,5.0786173e-10,3.993701261387743e-12,4.924344e-10,2.528703978997939e-12,4.324912200000001e-10,2.0320406747799145e-12,3.8356853e-10,2.0042918463661948e-12,2.860066e-10,2.2131407620393255e-12,5.093176100000001e-10,1.5219253591060195e-12,5.854639200000001e-10,2.5482599023569028e-12,6.4170371e-10,2.5028385766744973e-12,6.640048300000001e-10,1.3814618561545573e-12,4.7012357e-10,7.864747288553521e-12,4.1498832e-10,3.2204950034676362e-12,4.1162712e-10,1.7353976345955987e-12,4.073573e-10,1.5465123136270237e-12,4.0895642e-10,1.702087733155962e-12,4.9333278e-10,8.560545396559735e-12,4.432188300000001e-10,2.4976087400171376e-12,4.2489724e-10,3.287703656511641e-12,3.0271938e-10,2.8564127313747933e-12,3.0647196999999996e-10,3.104645316201194e-12
72,-1.4,-1.6697294000000003e-12,1.2618765205115753e-13,4.5914786e-10,1.8713255563476912e-12,1.1509079999999999e-09,4.641978948681265e-12,1.3847303e-09,6.2340840161967694e-12,1.5707446999999997e-09,7.846763905012054e-12,1.6764653333333333e-09,3.797946734750226e-12,4.5868257e-10,3.186968724887334e-12,6.4141826e-10,3.829217129654568e-12,6.5074675e-10,2.485607865583386e-12,6.24265e-10,2.5971867125795906e-12,5.9456988e-10,2.3105048830418e-12,3.1425352e-10,2.276369622526185e-12,5.548198e-10,1.5450748010371491e-12,6.3885027e-10,1.7970206101795275e-12,7.017472e-10,2.2041872253055105e-12,7.2884967e-10,1.3696992342883175e-12,4.818343000000001e-10,7.8331421422696e-12,4.2930795999999995e-10,3.2087968138291322e-12,4.258487800000001e-10,1.592999145938248e-12,4.2288016e-10,1.523679457313774e-12,4.2478704000000004e-10,1.482134290352936e-12,5.0181512e-10,8.629881244904822e-12,4.5330998999999996e-10,2.4507558729685825e-12,4.3570314e-10,3.216962110569534e-12,3.1541942e-10,2.8661916143133217e-12,3.1904335e-10,3.0950807270005082e-12
73,-1.35,-4.86559572e-13,9.917617315763553e-14,5.5696098e-10,2.2589365068899077e-12,1.4259271000000002e-09,5.591823055945178e-12,1.7246031000000002e-09,7.681088565366245e-12,1.9645128e-09,1.0260257861087122e-11,2.1741630000000004e-09,2.997082003289942e-11,5.383257100000001e-10,2.688767773254132e-12,8.0259214e-10,3.892317085007334e-12,8.476253799999999e-10,2.4912033261377934e-12,8.590946200000002e-10,2.2194658747455455e-12,8.574314399999999e-10,1.70126262059683e-12,3.4371842e-10,2.333601271202947e-12,6.0312666e-10,1.688855565298582e-12,6.978050100000002e-10,1.6041405533462463e-12,7.6668963e-10,2.2080732858331505e-12,8.0013374e-10,1.5981655707842016e-12,4.923094600000001e-10,7.482423695156536e-12,4.4364588000000007e-10,2.9329808451062205e-12,4.4087549999999994e-10,1.922268967236375e-12,4.3885908e-10,1.5207632206099686e-12,4.4169297e-10,1.5978413443799733e-12,5.1014497e-10,8.684978947217428e-12,4.6305609999999995e-10,2.3341857760255454e-12,4.4621048e-10,3.2848235418908e-12,3.2686086e-10,2.946826441723366e-12,3.3387599e-10,3.418329848550313e-12
74,-1.3,4.83967028e-13,1.1357174613557787e-13,6.844105999999998e-10,2.6286665181418524e-12,1.7997686000000003e-09,7.1464822859921965e-12,2.2762436000000003e-09,3.5595956795175486e-11,2.6751517000000003e-09,2.647308756380714e-11,2.769631222222222e-09,3.4586120182259945e-11,6.3295919e-10,3.3776852523422023e-12,9.9681585e-10,3.984864322840876e-12,1.0874457e-09,2.1937346788069e-12,1.1486643000000002e-09,1.7482341322031234e-12,1.1834578999999997e-09,1.556459632949089e-12,3.7799787000000006e-10,2.4712705211712476e-12,6.560377700000001e-10,1.4118122971592208e-12,7.6161438e-10,1.5064510058943203e-12,8.3917139e-10,1.8075328928929635e-12,8.785048500000001e-10,1.7173461333842994e-12,5.03996e-10,7.557073955136336e-12,4.5804087e-10,2.7565597206318627e-12,4.5683108000000007e-10,1.8403850144901747e-12,4.5483217999999996e-10,1.3662030242097979e-12,4.5768073e-10,1.6842797345482739e-12,5.198571e-10,8.71406196022268e-12,4.728410199999999e-10,2.397744853515489e-12,4.5559223000000003e-10,3.4160230860768527e-12,3.3985309000000003e-10,2.8127801383133356e-12,3.4618181e-10,2.9277707896435487e-12
75,-1.25,1.32612192e-12,1.7453106897626038e-13,8.553244600000001e-10,3.026784322022297e-12,2.4321470999999996e-09,3.3353746512033695e-11,2.7750845999999997e-09,1.5735097893054222e-11,3.1914283999999995e-09,1.839071225113373e-11,3.4269731111111114e-09,5.2098998997516166e-12,7.424083700000001e-10,4.949244521561856e-12,1.2325351999999999e-09,3.531152958454222e-12,1.3787399999999997e-09,1.643456528174682e-12,1.5083453999999998e-09,1.988180742286771e-12,1.5865943e-09,2.1318863621215895e-12,4.129641000000001e-10,2.2023844390114984e-12,7.170129e-10,1.5852088184841745e-12,8.306455200000001e-10,1.9796514130927225e-12,9.2263726e-10,1.5998952789604727e-12,9.670588200000003e-10,1.7067983628888365e-12,5.1685718e-10,7.537268403882134e-12,4.729708400000001e-10,2.8497004750745288e-12,4.721414500000001e-10,1.6428608098223027e-12,4.7170491e-10,1.0485534830851529e-12,4.7317262e-10,1.7719475851051554e-12,5.298105699999999e-10,8.871177132816704e-12,4.8249363e-10,2.5191263147389023e-12,4.6545862000000007e-10,3.3725654796549127e-12,3.520745999999999e-10,2.5302258929589666e-12,3.5896447000000003e-10,2.725135362841632e-12
76,-1.2,1.7200345e-12,3.5952947059901083e-13,1.0803858e-09,3.685397828728936e-12,2.9480612e-09,1.457754105862852e-11,3.5811687999999996e-09,1.870731386960724e-11,4.1181288000000006e-09,2.395413707850905e-11,4.439277666666666e-09,9.216169670747172e-12,8.752942200000001e-10,7.0143315145464886e-12,1.5219652999999998e-09,2.5995827744082424e-12,1.7354009999999997e-09,1.563753625095726e-12,1.9543997999999997e-09,2.4390119220700718e-12,2.0952863e-09,1.0574979127213456e-11,4.5152973999999997e-10,2.083476431649754e-12,7.858183899999999e-10,1.5565291533697718e-12,9.099006999999999e-10,1.6455920499929528e-12,1.0186367e-09,1.6747919993241007e-12,1.0705949999999999e-09,1.3866486072542043e-12,5.300057799999999e-10,7.280273820300992e-12,4.8842972e-10,2.9440888472938422e-12,4.8793993e-10,1.414446777227758e-12,4.8774112e-10,1.3035814548235945e-12,4.897674700000001e-10,1.600909537422399e-12,5.378742499999999e-10,8.889339335127785e-12,4.9290283e-10,2.4975676384454534e-12,4.766637200000001e-10,3.416873133635488e-12,3.6620174e-10,2.4919858393337627e-12,3.7305414e-10,2.820003849259785e-12
77,-1.15,3.1850215999999994e-12,6.36921064439229e-14,1.3717207000000001e-09,4.4832216787707405e-12,3.8024715e-09,1.699040201834557e-11,4.64706e-09,2.3308753173861512e-11,5.3529669e-09,3.092177227794353e-11,5.782069888888889e-09,1.2115045603109872e-11,1.0374062899999998e-09,8.714031320788909e-12,1.8796253000000002e-09,1.96870843473581e-12,2.2781203e-09,1.908517265473383e-11,2.7036119e-09,2.862270527446697e-11,2.873261e-09,2.9941013150192494e-11,4.9521821e-10,2.0515549068669898e-12,8.6402063e-10,1.5486678026000256e-12,1.00362112e-09,1.381703237080956e-12,1.1302228e-09,1.7546141444773506e-12,1.1956637e-09,1.4568163031075685e-12,5.4233196e-10,6.8536731050028966e-12,5.0383354e-10,2.906243898477898e-12,5.0405994e-10,1.3025786022501709e-12,5.040015799999999e-10,1.826121616147181e-12,5.0740586e-10,1.5599597062232115e-12,5.469404900000001e-10,8.865132123724385e-12,5.0296179e-10,2.4074432084454203e-12,4.817354699999999e-10,4.772971201841679e-12,3.8000449999999997e-10,2.2912548653085285e-12,3.869031e-10,2.861491586078843e-12
78,-1.1,4.2733517999999996e-12,8.795967624767613e-14,1.7434657e-09,5.48384067976085e-12,4.914984e-09,2.147751155697511e-11,6.019206299999999e-09,2.9357447410512415e-11,6.9502710000000006e-09,4.057711580287589e-11,7.517998555555557e-09,1.588097326230437e-11,1.2383974e-09,8.231937956763283e-12,2.4669475e-09,2.2819388158866138e-11,2.7394642999999997e-09,3.866017178052864e-12,3.2271561000000003e-09,4.970506793979868e-12,3.5241913999999996e-09,4.936424520237279e-12,5.454955800000001e-10,2.0207409805712386e-12,9.558422900000002e-10,1.5566956803081316e-12,1.1151361e-09,1.340993485815646e-12,1.2634252999999998e-09,1.5306452172205037e-12,1.3431674e-09,1.8014131741496698e-12,5.544860600000001e-10,6.310628042836936e-12,5.2002931e-10,2.699274844859262e-12,5.2111168e-10,1.1362491050645537e-12,5.2088743e-10,1.5519591077119307e-12,5.2559763e-10,1.6470018078344644e-12,5.5763584e-10,8.787549503157294e-12,5.129964799999999e-10,2.1812146253314914e-12,4.905164399999999e-10,5.99681533197746e-12,3.9246435e-10,3.3360276579563903e-12,4.0313148e-10,3.3165778732542987e-12
79,-1.05,5.1831507e-12,9.269878706618011e-14,2.2920883e-09,2.4089191124672493e-11,6.3177843e-09,2.6818848059545745e-11,7.7526315e-09,3.7958500599536286e-11,8.979282400000001e-09,5.1999399658303745e-11,9.726461333333333e-09,2.1385934244524136e-11,1.4997676000000001e-09,6.236002575689008e-12,2.9373985e-09,2.7493278060282446e-12,3.4973785999999997e-09,4.8139383257370545e-12,4.167295499999999e-09,2.8616605502749233e-12,4.6023653e-09,3.0113754467020348e-12,6.0332434e-10,2.065458205977545e-12,1.0679866000000001e-09,1.4156294727081636e-12,1.2477404e-09,1.4810089344767659e-12,1.4265167e-09,1.5652541394291156e-12,1.5255455e-09,1.1558315123753976e-12,5.678372999999999e-10,6.4507533550741194e-12,5.3641425e-10,2.685773744947623e-12,5.3811552e-10,1.1166497225898533e-12,5.3836113e-10,1.9492047779055973e-12,5.4221804e-10,1.8911582459011706e-12,5.676357500000001e-10,8.871248736905643e-12,5.235884199999999e-10,1.9648090246535432e-12,5.036588e-10,4.57252368035421e-12,4.0628095999999995e-10,2.8855889143188763e-12,4.175594700000001e-10,3.2223484903420987e-12
80,-1.0,6.1412466e-12,1.3537961061660646e-13,2.7676919e-09,8.044061494605819e-12,8.0515357e-09,3.4555614297549406e-11,9.8987195e-09,4.8577191101637345e-11,1.149958e-08,6.60829337272492e-11,1.247848111111111e-08,2.64907394907246e-11,1.8585396999999998e-09,4.9002852734305334e-12,3.7734004999999996e-09,3.2125787344437753e-12,4.5603829e-09,6.736043707473997e-12,5.5048696e-09,3.5440850870146834e-12,6.1222916000000005e-09,3.678773380353864e-12,6.7313494e-10,2.1721207412204292e-12,1.2071218e-09,1.3271958318198617e-12,1.4125584e-09,1.5652638512404219e-12,1.6288264999999998e-09,1.88465164553029e-12,1.7519077999999997e-09,1.4890209857486896e-12,5.7890865e-10,6.246466109333337e-12,5.4946981e-10,4.342472774225534e-12,5.553369800000001e-10,1.0391930005345482e-12,5.577710100000001e-10,1.768388954526122e-12,5.601238100000001e-10,1.9676291707763456e-12,5.7667009e-10,8.840077033051804e-12,5.346296e-10,2.10199945632724e-12,5.173136300000001e-10,3.3632503819088468e-12,4.2049045999999994e-10,2.750423514159225e-12,4.3428901e-10,2.3354554113684093e-12
81,-0.95,7.4899257e-12,1.313420612336391e-13,3.4609158e-09,9.809625395294166e-12,1.0157167e-08,4.4523257653725205e-11,1.2509933000000001e-08,5.950188381975814e-11,1.4563082000000002e-08,8.29854371296555e-11,1.5827933333333335e-08,3.191649869407511e-11,2.5044877999999996e-09,1.83203627282868e-11,4.986949499999999e-09,6.357973973287419e-12,6.0809907999999995e-09,9.397119686159164e-12,7.4151565e-09,4.2467231302499385e-12,8.2884543e-09,4.639137812244836e-12,7.561886600000001e-10,1.9335448188857655e-12,1.3803708e-09,1.2903360942018138e-12,1.6249748000000003e-09,1.6788223122177216e-12,1.8901155999999995e-09,1.5176953462404724e-12,2.0477102000000006e-09,1.2997840805302907e-12,5.9180236e-10,6.295312068900157e-12,5.658878299999999e-10,4.633669721679571e-12,5.734876100000001e-10,1.2999716249557146e-12,5.7759744e-10,1.547834418870443e-12,5.7946048e-10,1.7214524622422816e-12,5.856011199999999e-10,8.71443443258138e-12,5.456825400000001e-10,2.1373740678318355e-12,5.2973445e-10,3.3142577642135834e-12,4.3478263999999994e-10,3.0160176641458856e-12,4.5418841999999995e-10,6.867307355766161e-12
82,-0.9,8.4247351e-12,1.0245094537450104e-13,4.2912575e-09,1.2230830075877918e-11,1.2684004000000001e-08,5.362937674819653e-11,1.5650251000000002e-08,7.152957488270159e-11,1.8258295e-08,1.026644549320747e-10,2.1923867777777775e-08,4.4242543346064427e-11,3.1101726000000002e-09,3.1380309596943086e-12,6.7374174e-09,1.0397507260108068e-11,8.2603187e-09,1.4413912412006666e-11,1.0147611000000001e-08,5.822181798947827e-12,1.1380227999999998e-08,7.053471882697211e-12,8.6755855e-10,2.3352225690606034e-12,1.6107202999999999e-09,1.256121005715605e-12,1.9123471e-09,1.6343924097351894e-12,2.2829137000000003e-09,2.4056472091746926e-11,2.5456131e-09,2.5077594656366058e-11,6.069071700000001e-10,6.323622589861766e-12,5.842742700000001e-10,3.5300057327729635e-12,5.9222766e-10,1.486368555924138e-12,5.9750356e-10,1.0688066161097641e-12,5.9893848e-10,2.043451983130505e-12,5.9620206e-10,8.722638785289691e-12,5.564209299999999e-10,2.3539122241940107e-12,5.4126513e-10,3.874498050536353e-12,4.4888689999999993e-10,2.5244864272956595e-12,4.653743099999999e-10,5.008605859547149e-12
83,-0.85,9.206761700000001e-12,9.477429034322018e-14,5.259510700000001e-09,1.4842074954702277e-11,1.5689096e-08,6.403652358146875e-11,1.9777208e-08,3.0491314833506286e-10,2.4935838e-08,1.3963969467740905e-10,2.7170522222222226e-08,5.5506039286585304e-11,4.1860259e-09,3.0308380077133785e-12,9.239457899999998e-09,1.5670232056003586e-11,1.1366396999999998e-08,2.042084082744875e-11,1.4010765e-08,7.803081218339311e-12,1.5741053000000002e-08,9.226116739994303e-12,1.0172907999999997e-09,2.1228373786044007e-12,1.9388452000000003e-09,1.262161715470733e-12,2.4584313999999998e-09,2.216185062814024e-11,2.737594e-09,2.7876892760851412e-12,3.0142854999999997e-09,3.014851960710479e-12,6.2191124e-10,6.246556394177511e-12,6.0235959e-10,3.1068408065251793e-12,6.114053100000001e-10,1.4431101392790552e-12,6.172640699999999e-10,1.0938903650777829e-12,6.1743246e-10,2.76315011920091e-12,6.0618644e-10,8.76768947992799e-12,5.6692463e-10,2.3278440181442606e-12,5.5362696e-10,3.879142690677928e-12,4.6321381000000006e-10,2.34748882785201e-12,4.7878618e-10,3.9274748111935744e-12
84,-0.8,1.0122966799999998e-11,1.5611271453118729e-13,6.3785323999999994e-09,1.7634323308366524e-11,1.9411981000000006e-08,2.53091149187205e-10,2.6045553000000004e-08,1.1376129783058914e-10,3.0589183e-08,1.6713669445726156e-10,3.335347444444445e-08,6.651701543567007e-11,5.7413748e-09,3.706851903704802e-12,1.2767894000000002e-08,2.199189592554491e-11,1.5724962999999998e-08,3.133146977241892e-11,2.0278917000000002e-08,4.2326405447202826e-10,2.5067023e-08,1.2832100845146216e-11,1.2401015e-09,2.3108979304590695e-12,2.6093027e-09,1.8545447438145035e-11,2.9219161e-09,2.8597415073744122e-12,3.5016503e-09,1.632352039542948e-12,3.8726733999999995e-09,2.031866645230459e-12,6.3517341e-10,5.944768961691448e-12,6.214795599999999e-10,2.821407045720271e-12,6.306823999999999e-10,1.193717210146528e-12,6.387316600000001e-10,1.3207759761746123e-12,6.375918199999999e-10,2.440976628392821e-12,6.152929500000001e-10,8.938783703225514e-12,5.7788592e-10,2.233813690163079e-12,5.6631464e-10,3.7853533623480885e-12,4.785174499999999e-10,2.524135947656149e-12,4.934017600000001e-10,3.616824449629812e-12
